name,artist,url,release_date,added_at,created_at
Home (with Michael Bublé),"['Cher', 'Michael Bublé']",https://open.spotify.com/album/30Z0pm7xXbQYjP2wUVy3ER,2023-10-19,2023-11-07,2023-11-29
Palagi - Wedding Version,TJ Monterde,https://open.spotify.com/album/0x4S2rp7kWTN4sXcLQ1vMt,2023-10-20,2023-11-07,2023-11-29
Sunset,Tai Verdes,https://open.spotify.com/album/7zAZZ3cUAbM6WPAecRTN01,2023-10-20,2023-11-07,2023-11-29
All Joy - Piano Version,Natalie Layne,https://open.spotify.com/album/4hHp3EMKOATh9lSx45SY21,2023-10-27,2023-11-07,2023-11-29
Weeping Willow - Acoustic,Warren Zeiders,https://open.spotify.com/album/2Wahg4H6Azw4HzLqhCmLYK,2023-10-27,2023-11-09,2023-11-29
Heart For Christmas,Gregory Porter,https://open.spotify.com/album/41CTZeexSebAHGNeLiEdon,2023-11-03,2023-11-11,2023-11-29
At Christmas Time - Remastered 2023,Luther Vandross,https://open.spotify.com/album/7x8hQ7axhMouq9LF9oujhD,2023-11-03,2023-11-11,2023-11-29
Galaxy,The Juans,https://open.spotify.com/album/05rClOAXaHFng5TZSdrw85,2023-11-03,2023-11-11,2023-11-29
Superman,Tempalay,https://open.spotify.com/album/6TNjfpFlH6GqH8ZIUp7ziV,2023-11-03,2023-11-11,2023-11-29
The Show (with John Legend),"['Niall Horan', 'John Legend']",https://open.spotify.com/album/1fBBf7Pfn1R6fS57Vva7vx,2023-11-02,2023-11-11,2023-11-29
Fleeting Fantasy,WONK,https://open.spotify.com/album/2uS7xMZ7XI5GM6lqTOp61c,2023-11-02,2023-11-11,2023-11-29
あんしん,YONA YONA WEEKENDERS,https://open.spotify.com/album/0HA0iTP3cmhSfD2h9MztHO,2023-11-01,2023-11-11,2023-11-29
As Long as You Love Me,"['Dave Moffatt', 'Jonah Baker']",https://open.spotify.com/album/4FqGk7UtmN9jVHiMlANmSB,2023-10-31,2023-11-11,2023-11-29
Christmas Dreaming,Laufey,https://open.spotify.com/album/7eiV9goVEhwtGs7Y33PJ06,2023-11-03,2023-11-11,2023-11-29
Second Attempt,Alexandre Desplat,https://open.spotify.com/album/7acVogb5ThaxrVxPOtqJVZ,2023-11-03,2023-11-11,2023-11-29
Sentimental,SYML,https://open.spotify.com/album/7vcX2nndbcQzkpqJbatqM2,2023-11-03,2023-11-11,2023-11-29
Run Home,Alex Siegel,https://open.spotify.com/album/7ez2M65aysHHTgUQqPL02z,2023-11-01,2023-11-11,2023-11-29
群像劇,Yujin Aramaki,https://open.spotify.com/album/0ZIJzvOuyPIjS8Z4w5rL62,2023-10-25,2023-11-11,2023-11-29
negao,macico,https://open.spotify.com/album/0cW4WGUp964Xocv0wXcIWg,2023-10-25,2023-11-11,2023-11-29
You Could Start A Cult (with Lizzy McAlpine),"['Niall Horan', 'Lizzy McAlpine']",https://open.spotify.com/album/6sTwHqzlr0QYUzH5Dx4pwk,2023-10-27,2023-11-15,2023-11-29
UMAMI,"['SIRUP', 'The Crane', 'whoosh']",https://open.spotify.com/album/1Ja6sE2nTmSFRUWJKuo48g,2023-10-25,2023-11-15,2023-11-29
Wherever I Go (feat. Lawrence & Michael McDonald),"['Jacob Collier', 'Lawrence', 'Michael McDonald']",https://open.spotify.com/album/3urTyQXxwNAcuNmQa5Xho3,2023-10-27,2023-11-15,2023-11-29
Sol,Daichi Yamamoto,https://open.spotify.com/album/1uM4HH5KoNTERCLeTEYy0T,2023-10-17,2023-11-15,2023-11-29
グッバイバイ,Ai Tomioka,https://open.spotify.com/album/2qpbGbndqRvyxQp1qYiUnv,2023-09-20,2023-11-22,2023-11-29
MAKE IT UP,King Isis,https://open.spotify.com/album/6F4piW1oRQJIDtL7wEgxrm,2023-10-31,2023-11-22,2023-11-29
Don't Put Out The Fire,Dirty Honey,https://open.spotify.com/album/3FyROXteyMjOunh3L3gEly,2023-11-03,2023-11-22,2023-11-29
Red Dirt Church (feat. NEEDTOBREATHE),Russell Dickerson,https://open.spotify.com/album/1w19pMaq0hP50uuhc8fHP4,2023-11-03,2023-11-22,2023-11-29
Next Life,Anson Seabra,https://open.spotify.com/album/6mBNXZGN2V1JmcUhjlxU3q,2023-11-03,2023-11-29,2023-11-29
That's You,Lucky Daye,https://open.spotify.com/album/4oFFTDK2Af6FOPvoafwKjV,2023-11-01,2023-11-29,2023-11-29
Leather,Cody Johnson,https://open.spotify.com/album/5CLwcVp4tfZqwxHLr77dnY,2023-11-03,2023-11-29,2023-11-29
BLEED,The Kid LAROI,https://open.spotify.com/album/783jliO1kkc5vXTrxHqNKk,2023-11-03,2023-11-29,2023-11-29
Standing Next to You,Jung Kook,https://open.spotify.com/album/5pSk3c3wVwnb2arb6ohCPU,2023-11-03,2023-11-29,2023-11-29
Now And Then,The Beatles,https://open.spotify.com/album/2qQP2NgOoH6HqknnbpJmIk,2023-11-02,2023-11-29,2023-11-29
Giro con te,Calcutta ,https://open.spotify.com/album/4fPV5OWBxzBVaYRbXduGtj,2023-10-20,2023-11-29,2023-11-29
Naa Ready,Anirudh Ravichander,https://open.spotify.com/album/2nZKDF0ZFy0Pv7uMakAwZh,2023-10-19,2023-11-29,2023-11-29
Ayoko Na Sana,Rox Santos,https://open.spotify.com/album/1nLlO363mBFZMmPmyvG9Nx,2023-11-10,2023-12-01,2023-12-10
Untitled,Peniel,https://open.spotify.com/album/2CPXTf1JuUEsBocmLAkjUu,2023-11-10,2023-12-01,2023-12-10
I Wanna Take You for a Ride (Inspired by Marvel vs Capcom 2),The 8-Bit Big Band,https://open.spotify.com/album/7uufr6ikLMWCJHnfqNjgtY,2023-11-10,2023-12-01,2023-12-10
"Neon (featuring John Mayer) - Live at Southern Ground Music & Food Festival, Nashville, TN, 09.22.2012",Zac Brown Band,https://open.spotify.com/album/21IWSt2SQY3fWoV4P1sbi0,2023-11-10,2023-12-01,2023-12-10
エイシア,Petrolz,https://open.spotify.com/album/4A9qLAgc4MGQbvKnvoeUWH,2023-11-08,2023-12-01,2023-12-10
scared about what we'll be,dyl dion,https://open.spotify.com/album/1wej1jbfZfDfLHhQSnVAsA,2023-11-09,2023-12-01,2023-12-10
黄昏メロウ,Ohashi Trio,https://open.spotify.com/album/0GQmfz006T3QqIQ1bRMdVv,2023-11-08,2023-12-01,2023-12-10
Love U Like That - Korean Version,Lauv,https://open.spotify.com/album/3PqBpsYW12oNRbwiqCk2T3,2023-11-08,2023-12-01,2023-12-10
One Of Those Days,"['Tom Doolie', 'DAO', 'DEOVI']",https://open.spotify.com/album/3eGdCGmVdHT9hztAGd2xXA,2023-11-08,2023-12-01,2023-12-10
Sad Museum,Jonah Baker,https://open.spotify.com/album/3DUQeOuv31lRpIYASOpQtN,2023-11-10,2023-12-01,2023-12-10
28 - with Dean Lewis,"['Ruth B.', 'Dean Lewis']",https://open.spotify.com/album/04iQ8HwkumvYXot2TG3F0K,2023-11-10,2023-12-01,2023-12-10
XXL - Stripped,LANY,https://open.spotify.com/album/7M6AgnCxDmSPIvsNDq0T91,2023-11-03,2023-12-01,2023-12-10
Your Surrender,"['Nina June', 'Emily James']",https://open.spotify.com/album/64aqGPO8QGk6GbYOuAOs6g,2023-11-10,2023-12-01,2023-12-10
Joy To The World - Spotify Singles Holiday,Kirk Franklin,https://open.spotify.com/album/7gHKfU5w1qlLNoOp9DNnyv,2023-11-14,2023-12-01,2023-12-10
Next Goal Wins,Michael Giacchino,https://open.spotify.com/album/4LckXwYZipyvO82oZlxg9Z,2023-11-17,2023-12-01,2023-12-10
Hello Hello! (with LAGHEADS),Kei Owada,https://open.spotify.com/album/1Ds35zki0viNoYUb8204IX,2023-11-15,2023-12-01,2023-12-10
Victim,Zack Tabudlo,https://open.spotify.com/album/5bWsdwr9OileEY1gHx1Do3,2023-11-17,2023-12-01,2023-12-10
Summer Rain,Blue Wednesday,https://open.spotify.com/album/00rcObICM0ImdZABmVBqvx,2023-11-17,2023-12-01,2023-12-10
Answer Phone,Tom Odell,https://open.spotify.com/album/64J78r5rx9qs9ZJZ4xSkBt,2023-11-17,2023-12-01,2023-12-10
Sayo (Heto Na Naman),Daniel Paringit,https://open.spotify.com/album/6wzTk1jTBhMPr3ESL9KEWG,2023-11-24,2023-12-01,2023-12-10
"Pangako - Main Version From ""Batang Quiapo""",Moira Dela Torre,https://open.spotify.com/album/6MoiqcJmtjDXPoejRPNjYc,2023-11-24,2023-12-01,2023-12-10
Lihim - Acoustic Live Performance,Arthur Miguel,https://open.spotify.com/album/6j6Ogju8G4j7NDIxd17ubc,2023-11-24,2023-12-06,2023-12-10
glacier meadow,"['Cavetown', 'Field Medic']",https://open.spotify.com/album/49dacIWVwfmiXGJ51AaBGD,2023-05-19,2023-07-29,2023-12-16
Monogamy,Leith Ross,https://open.spotify.com/album/7luXeiReXJUtjhqSqBORT7,2023-12-08,2023-12-16,2023-12-16
Slow Burn,Chillhop Music,https://open.spotify.com/album/2j4Mjok0KmnQ2ENfWIpUKf,2023-12-05,2023-12-16,2023-12-16
Harlem Nights (Indigo),Nile Rodgers,https://open.spotify.com/album/5wMctjpIgPdWyo868SXIvt,2023-12-15,2023-12-16,2023-12-16
In My Arms Is Where I'll Keep You,December Avenue,https://open.spotify.com/album/6az9uQ2ZdUxnVinNUAAb1I,2023-12-15,2023-12-16,2023-12-16
Hujan,Arsy Widianto,https://open.spotify.com/album/2RNiOxbTKTqO549ZrsEdTV,2023-12-07,2023-12-16,2023-12-16
Hoy!,Adie,https://open.spotify.com/album/5UNDk7qptf3EtMNoIh3w0k,2023-12-15,2023-12-16,2023-12-16
Lullaby,TAIKING,https://open.spotify.com/album/2O8qWmIagb71EbKfQeblaL,2023-12-13,2023-12-16,2023-12-16
DISCO PRANK feat. Leo Uchida,"['Nulbarich', 'Leo Uchida']",https://open.spotify.com/album/0ySA1EiQEKpdS7zNLSXCsH,2023-12-13,2023-12-16,2023-12-16
Arms Of God - Piano Version,Natalie Layne,https://open.spotify.com/album/5Ofet3s3gft7E3gMcNZQmE,2023-12-15,2023-12-16,2023-12-16
Landslide - Acoustic,"['Jonah Baker', 'Reid Zingale']",https://open.spotify.com/album/6T983j5MMR8IYWzKHWyDaU,2023-12-15,2023-12-16,2023-12-16
Don’t Leave Me Behind - Sped Up,Diego Gonzalez,https://open.spotify.com/album/2O95MT1gsfuXIvf10hnHss,2023-12-15,2023-12-16,2023-12-16
Nothing Else Feels The Same,LOONY,https://open.spotify.com/album/5qBY1K1C7QoXWlmZ2yvV5L,2023-12-08,2023-12-16,2023-12-16
Snowy Road,"['WONK', '9m88']",https://open.spotify.com/album/32jiuNbErLfzOYpvH0GkH8,2023-12-06,2023-12-16,2023-12-16
人人,Yuta Orisaka,https://open.spotify.com/album/2VNVhFpsxdjI4xG8jBzAIh,2023-12-06,2023-12-16,2023-12-16
Let Me Fall,Nick Mono,https://open.spotify.com/album/1ddgVR09OgCSd8l9VMwWee,2023-12-14,2023-12-16,2023-12-17
Your Biggest Fan,LAVI$H,https://open.spotify.com/album/7uzehpmU3qefejzvQqSXZn,2023-12-15,2023-12-16,2023-12-17
blindspot,Charlotte Sands,https://open.spotify.com/album/5LXixqIRcSzjsHRQkGDooc,2023-12-13,2023-12-18,2024-01-07
Up In Texas,Midland,https://open.spotify.com/album/6ECMDvNJ3mAY49NiYxE3eW,2023-12-15,2023-12-19,2024-01-07
"Fire! (feat. YUQI ((G)I-DLE), JVKE)","['Alan Walker', 'YUQI', 'JVKE']",https://open.spotify.com/album/5uI3nK40uWp8fRu9Cvk71w,2023-12-14,2023-12-19,2024-01-07
Why Does It Hurt?,Zack Tabudlo,https://open.spotify.com/album/5bWsdwr9OileEY1gHx1Do3,2023-11-17,2023-12-19,2024-01-07
sa'yong sa'yo lang ako,"['rhodessa', 'mrld']",https://open.spotify.com/album/6yR5iL6lTsSnvrpcxwrRAP,2023-12-01,2023-12-21,2024-01-07
Love Cocoon,"['Muroki', 'BENEE']",https://open.spotify.com/album/0B83pjm3j5wsTQn5aya1Uo,2023-11-30,2023-12-21,2024-01-07
Don't Wanna Know - Piano Version,Natalie Layne,https://open.spotify.com/album/4vq3Z7abfOLQbENu2CpNyR,2023-12-01,2023-12-21,2024-01-07
The Second Expedition,Michael Giacchino,https://open.spotify.com/album/70ypSBAXirrCJFHJbhjAUg,2023-12-01,2023-12-21,2024-01-07
How I Got Home,SYML,https://open.spotify.com/album/1HHfYrWLKvMyT6HkYRL5t3,2023-12-01,2023-12-21,2024-01-07
23 (acoustic-ish),Lawrence,https://open.spotify.com/album/0LwQsNcyE7osg7BDX10vZp,2023-12-08,2023-12-23,2024-01-07
Autumn,"['Ben&Ben', 'Belle Mariano']",https://open.spotify.com/album/0jgiAyKTHYE4bHbwCSbtV2,2023-12-08,2023-12-23,2024-01-07
Bawat Taon,Arthur Miguel,https://open.spotify.com/album/27Uo3d3sLqClyT7tX9ooHQ,2023-12-08,2023-12-23,2024-01-07
闖入者,Petrolz,https://open.spotify.com/album/6sdDF0mmlJudW83EA8XYnm,2023-12-08,2023-12-23,2024-01-07
Pasko sa Pinas - Version 2023,Yeng Constantino,https://open.spotify.com/album/0JuTFEUaZYezAFwwSCWykR,2023-12-04,2023-12-23,2024-01-07
Slow Burn,Blue Wednesday,https://open.spotify.com/album/0jqYs3m7r5oXxCIFBR7S7t,2023-12-05,2023-12-23,2024-01-07
Don’t Leave Me Behind,Diego Gonzalez,https://open.spotify.com/album/0Ebgv83fShHQoAT9KRgO46,2023-12-08,2023-12-23,2024-01-07
Nothing #2 (feat. Alex Siegel),THE CHARM PARK,https://open.spotify.com/album/6yzc3XByJ7DRAJDKbDQ3hC,2023-12-08,2023-12-23,2024-01-07
凪,Marcy,https://open.spotify.com/album/2QKtmakVNgVWejUQRjZm1S,2023-11-29,2023-12-23,2024-01-07
After You,Julius Black,https://open.spotify.com/album/5gmMAhYtbJG8oEbrpdLhdL,2023-12-08,2023-12-23,2024-01-07
She Makes The Sad Songs,Hayden Coffman,https://open.spotify.com/album/1xR6P7g8NKAdB0z5lPW453,2023-12-08,2023-12-25,2024-01-07
Lava Lamp,Lolo Zouaï,https://open.spotify.com/album/3NLGtBlKz64dChSLbLQqzV,2023-12-06,2023-12-25,2024-01-07
The Moon (feat. Hillary Lindsey & Lori McKenna),Meg McRee,https://open.spotify.com/album/1xYOjjl7ahWGn65D9j9uGe,2023-12-08,2023-12-25,2024-01-07
In My Room,Medium Build,https://open.spotify.com/album/5Pwqc8xiWDFHEe20GJYl7L,2023-12-08,2023-12-25,2024-01-07
If We Were A Love Song,Kidd G,https://open.spotify.com/album/0CfhI8IZCRv09xp38MJVwx,2023-12-08,2023-12-25,2024-01-07
We Should Get A Drink Sometime,Michael Ray,https://open.spotify.com/album/68Wj8LVQQUCQB36Z3UXhTu,2023-12-08,2023-12-25,2024-01-07
Rollin',Blessing Offor,https://open.spotify.com/album/5cWGiHofYU21PbMwcBv2XN,2023-01-10,2023-12-26,2024-01-07
Angel,Jack Johnson,https://open.spotify.com/album/3fa8r86AofGDNs1S2d3xgz,2008,2024-01-04,2024-01-07
Home,Jack Johnson,https://open.spotify.com/album/61427AKV7p3p30uvrniI4L,2013-01-01,2024-01-04,2024-01-07
Token,Adie,https://open.spotify.com/album/5UNDk7qptf3EtMNoIh3w0k,2023-12-15,2024-01-10,2024-01-10
眩しい日々へ,グソクムズ,https://open.spotify.com/album/0J0UZyf07GTJVw4kJcKB1D,2023-12-18,2024-01-10,2024-01-10
Floatin',Nulbarich,https://open.spotify.com/album/66K7Kpt4whfu9YqlWBVIEI,2023-12-20,2024-01-10,2024-01-10
Down the Line,Emily James,https://open.spotify.com/album/44HYWzqVoeUgJWHZ9E4IEA,2023-12-29,2024-01-10,2024-01-10
I'll Be - Acoustic,"['Jonah Baker', 'Dave Moffatt']",https://open.spotify.com/album/6RwysjcSj0xTA9823JlJXa,2024-01-05,2024-01-10,2024-01-10
Let It Rain,"['HYBS', 'GANGGA']",https://open.spotify.com/album/4IZbTGF4UTaEFRHDrA8rIC,2023-12-19,2024-01-10,2024-01-10
28,"['Ruth B.', 'Dean Lewis']",https://open.spotify.com/album/04iQ8HwkumvYXot2TG3F0K,2023-11-10,2023-12-01,2024-01-15
Tucson Too Late - Live Acoustic,Jordan Davis,https://open.spotify.com/album/4fa2cd0EzHd4g92IY2fn5G,2024-01-12,2024-01-15,2024-01-15
Relapse,I Belong to the Zoo,https://open.spotify.com/album/6CDTs4H4TW6X38PVtSMIR4,2024-01-11,2024-01-15,2024-01-15
We GO,Ketsumeishi,https://open.spotify.com/album/1ymstnu1CaZN67eX13yyT7,2024-01-31,2024-01-15,2024-01-15
Breathtaker - Piano Solo,SYML,https://open.spotify.com/album/00NsuLaZSNp368iA2ihnfj,2024-01-12,2024-01-15,2024-01-15
Pulso,Zack Tabudlo,https://open.spotify.com/album/5RhDcf3sUb46WGHaFy1uDz,2024-01-12,2024-01-15,2024-01-15
I'm Sorry - Live Version,Ali Gatie,https://open.spotify.com/album/6XkjRKuAMUKLH22JRqUMqR,2024-01-12,2024-01-15,2024-01-15
What's Luv?,Shaé Universe,https://open.spotify.com/album/6C2yR407il1fwIhy3P5iPp,2024-01-10,2024-01-15,2024-01-15
In Emerald,Wyatt C. Louis,https://open.spotify.com/album/1Ug1eaDyeJVPVDw2AlA7tI,2024-01-09,2024-01-15,2024-01-15
jumpscare in your garden,Ethan Bortnick,https://open.spotify.com/album/5PjAbxcY5tbb5eNJCLnKaH,2024-01-12,2024-01-15,2024-01-15
Meanwhile In Carolina,Conner Smith,https://open.spotify.com/album/1s7GlDSc6IiLQIYRtK2g9b,2024-01-12,2024-01-15,2024-01-15
IIWII SEASON 3 FREESTYLE,Cam'ron,https://open.spotify.com/album/6wWWOj4Zemu8wfTi4RdDoI,2024-01-10,2024-01-15,2024-01-15
28 (with Dean Lewis),"['Ruth B.', 'Dean Lewis']",https://open.spotify.com/album/04iQ8HwkumvYXot2TG3F0K,2023-11-10,2023-12-01,2024-01-19
DASH,NMIXX,https://open.spotify.com/album/5eFVAS7IWjTOGGkJ1yO16y,2024-01-15,2024-01-18,2024-01-19
Abandoned,Benjamin William Hastings,https://open.spotify.com/album/15cpzeKKzSQiY6LBshhFyo,2024-01-12,2024-01-18,2024-01-19
Nothing To Declare,MGMT,https://open.spotify.com/album/7E9wJ7yAAw5UszQT80PuZ8,2024-01-10,2024-01-18,2024-01-19
Right Now,Chris Young,https://open.spotify.com/album/5c6gRadNcBezr5lzERoRsv,2024-01-12,2024-01-18,2024-01-19
24,NIKI,https://open.spotify.com/album/547AToKcvgV26kOjsuvUhR,2024-01-12,2024-01-18,2024-01-19
聞いてたの？ - feat. 三浦透子,Keach Arimoto,https://open.spotify.com/album/3nteWD6tjiRcJB0uxbtray,2023-04-05,2023-04-12,2024-02-04
Love It All Out,"['Greg Gould', 'Morissette']",https://open.spotify.com/album/0YmEaJiJkZxtQWvZH7CwA6,2024-01-19,2024-01-22,2024-02-04
Mi Corazón (feat. Camilo),"['Jacob Collier', 'Camilo']",https://open.spotify.com/album/6Lmp3WKfNvIKLJuyED6gqJ,2024-01-19,2024-01-22,2024-02-04
Closer You and I,Adie,https://open.spotify.com/album/3oiv09ehNwGqaLWk3TDBgA,2024-01-14,2024-01-22,2024-02-04
How I Got Home - Piano Solo,SYML,https://open.spotify.com/album/6egWSiuTQgsnb6dWOKl2ar,2024-01-19,2024-01-22,2024-02-04
ミッドナイトガール,imase,https://open.spotify.com/album/6NrSFJtu41DaJPQ6gpjZAw,2024-01-15,2024-01-22,2024-02-04
Pececitos,Andrea Bejar,https://open.spotify.com/album/19VJ9ZcoruQHlefHhHmPlT,2024-01-19,2024-01-22,2024-02-04
Hielo,Junior Zamora,https://open.spotify.com/album/7DLt7rMj26WSDUzGDk2B9g,2024-01-18,2024-01-23,2024-02-04
BETTER DAYS,Niko Moon,https://open.spotify.com/album/36efke4P7aeYMDmKArAEBe,2024-01-19,2024-01-23,2024-02-04
Years On,Novo Amor,https://open.spotify.com/album/2JF61Lh95FnWScGBXFdhv8,2024-01-19,2024-01-23,2024-02-04
We All Grow Up,Chase Matthew,https://open.spotify.com/album/1AmoSVMccJeiKRT31NyPPb,2024-01-19,2024-01-23,2024-02-04
Home Less,Owen Riegling,https://open.spotify.com/album/3hVyB0AKhws3fOuDa1o3z6,2024-01-19,2024-01-23,2024-02-04
sunshine,SAKURA FUJIWARA,https://open.spotify.com/album/4AqzYwQDi3CZoThkGXrSfK,2024-01-19,2024-01-24,2024-02-04
A Love International,Khruangbin,https://open.spotify.com/album/3PKIvfo8AFCJr9dhUiKQf9,2024-01-16,2024-01-24,2024-02-04
No Caller ID,Megan Moroney,https://open.spotify.com/album/5plO8l5Kz0QC3fOGdHDzrW,2024-01-19,2024-01-24,2024-02-04
ランデヴー,shy taupe,https://open.spotify.com/album/1KNGxRMePtlPslrdAJiSnI,2024-01-17,2024-01-24,2024-02-04
Beautiful Things,Benson Boone,https://open.spotify.com/album/29aSKB1qPEbN0Qf9OPSQpw,2024-01-18,2024-01-24,2024-02-04
Don’t Leave Me Loving You,Drake Milligan,https://open.spotify.com/album/0QpEKpAvnorJv91eZx53BP,2024-01-05,2024-01-24,2024-02-04
最後にひとつ,Higuchi Ai,https://open.spotify.com/album/4a1ZiuceJCKjRm6lMdx5gT,2024-01-24,2024-01-30,2024-02-04
六号線,オレンジスパイニクラブ,https://open.spotify.com/album/2Dwnn6vVBJ0DmxAfF5yTGw,2024-01-24,2024-01-30,2024-02-04
Nobody Else,Belle Mariano,https://open.spotify.com/album/3oOJsG2qPIizC30LocIGKg,2024-01-27,2024-02-06,2024-02-06
海外駐在員への唄,Ketsumeishi,https://open.spotify.com/album/5IpiTPcN9x0lGWZtuFNSTP,2024-01-31,2024-02-06,2024-02-06
Kung Uulitin,Yeng Constantino,https://open.spotify.com/album/1eGV9y6yf9hgW0QN1xRl0P,2024-02-01,2024-02-06,2024-02-06
Autumn,Belle Mariano,https://open.spotify.com/album/3oOJsG2qPIizC30LocIGKg,2024-01-27,2024-02-06,2024-02-06
Heartbreaker,Warren Zeiders,https://open.spotify.com/album/3aDLPo5dzrgHUYJlmp2YBM,2024-02-02,2024-02-06,2024-02-06
Love Is,"['Ingrid Michaelson', 'Jason Mraz']",https://open.spotify.com/album/4WjjFiRYtO1Hfmd9iUr8NB,2024-02-02,2024-02-06,2024-02-06
Checking In,"['Lee Brice', 'for KING & COUNTRY']",https://open.spotify.com/album/5pc39dpKoqqIibRMtvrPyr,2024-02-02,2024-02-06,2024-02-06
さんざめく,SHINTOKYO,https://open.spotify.com/album/7f9fF6FxuUy1Q5ZekMdy7l,2024-01-31,2024-02-07,2024-02-07
Turn the Lights Back On,Billy Joel,https://open.spotify.com/album/4csPGLYTb7kt85U377UCuC,2024-02-01,2024-02-07,2024-02-07
Change (feat. Remi Wolf),Norah Jones,https://open.spotify.com/album/4cpxNFudYhCQbFw8810O1U,2024-01-31,2024-02-07,2024-02-07
HAHAHA,Juicy Luicy,https://open.spotify.com/album/32KsXDdSdv8lJFKwt1cSEI,2024-01-26,2024-02-07,2024-02-07
Sweet Hurting,"['GANGGA', 'Valentina Ploy']",https://open.spotify.com/album/0My4HXeLw9xcBwCLx2N5uw,2024-01-26,2024-02-07,2024-02-07
Ang Paghuwat,"['Morissette', 'Ferdinand Aragon']",https://open.spotify.com/album/4BdlqcC0ORG1xx6ZPE4LLb,2024-02-09,2024-02-11,2024-02-12
Boston,Owl City,https://open.spotify.com/album/15DRM09SO1YmyCLUtA4d0M,2024-02-09,2024-02-11,2024-02-12
Through the Years,Gigi de Lana,https://open.spotify.com/album/3AA1wkZh6HI3rk2Yx2i2DC,2024-02-06,2024-02-11,2024-02-12
Gracias por Nada,Reik,https://open.spotify.com/album/7GceIonKv0MVw9HUcHw6ra,2024-02-09,2024-02-11,2024-02-12
ON THE LINE,MICHELLE,https://open.spotify.com/album/666rdJ8snX6R5lT24Owcau,2024-02-09,2024-02-11,2024-02-12
One Without the Other,Katelyn Tarver,https://open.spotify.com/album/4goBfD1y92lRNsftSKeEsF,2024-02-09,2024-02-11,2024-02-12
Cowboy Kind of Love,The Castellows,https://open.spotify.com/album/628Axc3eMMTJlaZ1r9L5ve,2024-02-09,2024-02-11,2024-02-12
Don't Forget Me,Maggie Rogers,https://open.spotify.com/album/2bSJsOM3hBoBBF4MaxJKyQ,2024-02-08,2024-02-12,2024-02-12
Ti muovi,Diodato,https://open.spotify.com/album/3drX0CZrAZgnsPipfT3iK1,2024-02-07,2024-02-12,2024-02-12
DUE ALTALENE,Mr.Rain,https://open.spotify.com/album/7EylvV3blFKLH2ZQDW6CWl,2024-02-07,2024-02-12,2024-02-12
UN MILIONE DI NOTTI,"['Mr.Rain', 'CLARA']",https://open.spotify.com/album/0Pn7cZPPgzGwugQ2QgrlPV,2023-10-20,2024-02-12,2024-02-12
SUPERHÉROES,"['Beret', 'Mr.Rain']",https://open.spotify.com/album/5GbT5hePpbTYqlx61G7ggt,2023-10-06,2024-02-12,2024-02-12
Tutto Qui,Gazzelle,https://open.spotify.com/album/7c4WZWTbWCodNxtex7owQN,2024-02-07,2024-02-12,2024-02-12
Forever,Noah Kahan,https://open.spotify.com/album/3qBWNcWifNhUKJAWzswdJY,2024-02-09,2024-02-13,2024-02-14
君の目、声,tonun,https://open.spotify.com/album/5WhzkiKwcckqnLBPWmfJiD,2024-01-24,2024-02-13,2024-02-14
ユメのはじまり。,グソクムズ,https://open.spotify.com/album/3b3WoVqAc6zcXApOjchHvj,2024-01-24,2024-02-13,2024-02-14
Be Yourself (feat. The War and Treaty),"['Wilder Woods', 'The War And Treaty']",https://open.spotify.com/album/0quN4o0L4LkoGu0hKedFgO,2024-01-25,2024-02-13,2024-02-14
The Crow and The Raven (III),Kitchen Dwellers,https://open.spotify.com/album/4UUIZjLtkjxMEeCAH8d3Cu,2024-01-23,2024-02-13,2024-02-14
Self/Less,Alicia Creti,https://open.spotify.com/album/3Af2F5aYRW89p2G4l2Ts7s,2024-01-26,2024-02-13,2024-02-14
No Complaints,Prateek Kuhad,https://open.spotify.com/album/42xj07uXecDQBFGUcEVfwx,2024-01-24,2024-02-13,2024-02-14
Kasing Kasing (feat. Kyle Echarri),juan karlos,https://open.spotify.com/album/0eX3ksx0PK4SyQnlNOuUwH,2024-01-26,2024-02-13,2024-02-14
Catching Feelings,Walk off the Earth,https://open.spotify.com/album/2sKFy4cK1BJygH0uFdo92M,2024-01-26,2024-02-13,2024-02-14
PIN-EYE,Jhariah,https://open.spotify.com/album/0L83uKz3F4cZO6D8Y85qzp,2024-01-26,2024-02-13,2024-02-14
I Could Be That Rain,Randall King,https://open.spotify.com/album/4x2LrG46EWrM6jkCie0YuU,2024-01-26,2024-02-13,2024-02-14
Drop Dead,Katy Kirby,https://open.spotify.com/album/3ue5JrkSudbuHwQOEvZwHj,2024-01-26,2024-02-13,2024-02-14
Officially Missing You,Gigi de Lana,https://open.spotify.com/album/3AA1wkZh6HI3rk2Yx2i2DC,2024-02-06,2024-02-13,2024-02-14
Isaoras,Arthur Miguel,https://open.spotify.com/album/6xHImhEYUjp8j5Sqry69jK,2024-02-09,2024-02-13,2024-02-14
Kissing Strangers,USHER,https://open.spotify.com/album/70xOoXrLzPZTRHySJED3q3,2024-02-09,2024-02-14,2024-02-14
Lovesick,Jenna Raine,https://open.spotify.com/album/0i1zYZV7sWFxu4Nbcpr2Lc,2024-01-26,2024-02-14,2024-02-14
BEATS FOR THE UNDERGROUND,Mau P,https://open.spotify.com/album/79kzvy6zqbSZsSIxVK3flH,2024-01-26,2024-02-14,2024-02-14
How Much Longer?,Alexander 23,https://open.spotify.com/album/0DaO7SKybQhxKPK4HLCZrV,2024-01-26,2024-02-14,2024-02-14
